-4,-2,-3,-5,-6,-3,-2,-4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,2,3,5,6,3,2,4,0,731
-4,-2,-3,-5,-6,-3,-2,-4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4,2,3,5,6,3,2,4,0,4013
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4,2,3,5,6,3,2,4,0,666
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,4,2,3,5,6,3,2,4,0,3372
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,4,2,3,5,6,3,2,4,0,405
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,4,2,3,5,6,3,0,4,0,3299
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-2,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,4,2,3,5,6,3,0,4,0,166
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-2,0,0,0,0,0,-1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,4,2,0,5,6,3,0,4,0,2266
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,3,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,4,2,0,5,6,3,0,4,0,82
-4,-2,-3,-5,-6,-3,0,-4,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1,1,1,1,4,0,0,5,6,3,0,4,0,3112
-4,-2,-3,-5,-6,-3,0,-4,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,0,0,0,0,0,0,0,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1,1,1,1,4,0,0,5,6,3,0,4,0,796
-4,-2,-3,-5,-6,-3,0,-4,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,0,0,0,0,0,0,0,0,3,0,0,0,-1,1,1,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3169
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,0,0,0,-1,0,0,0,0,3,0,0,0,-1,1,1,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,1828
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,0,0,0,-1,0,0,1,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3567
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,-1,0,-1,0,0,0,-1,-2,0,-1,0,-1,0,0,1,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,2463
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,-1,0,-1,0,0,0,-1,-2,0,-1,0,-1,0,0,1,0,0,0,0,0,-1,1,0,0,0,3,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3494
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-2,0,-1,0,-1,0,0,1,0,-1,0,0,0,-1,1,0,0,0,3,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,1382
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-2,0,-1,0,-1,0,0,1,0,2,0,0,0,-1,1,0,0,0,3,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3046
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-2,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,1,0,0,0,3,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,2022
-4,-2,-3,-5,-6,-3,0,-4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-2,0,0,0,-1,0,0,1,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3699
-4,0,-3,-5,-6,-3,0,-4,0,0,-1,-2,0,-1,0,0,-1,0,0,0,-1,-2,0,0,0,-1,0,0,1,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,2349
-4,0,-3,-5,-6,-3,0,-4,0,0,-1,-2,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3761
-4,0,0,-5,-6,-3,0,-4,0,-3,-1,-2,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,3,0,0,0,-1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,1763
-4,0,0,-5,-6,-3,0,-4,0,-3,-1,-2,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,-1,0,1,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,3298
-4,0,0,-5,-6,-3,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,-1,-2,1,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,2284
-4,0,0,-5,-6,-3,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,1,1,0,0,0,-1,-2,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,2220
-4,0,0,-5,-6,-3,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-2,1,0,0,0,-1,0,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,5,6,3,0,4,0,251
-4,0,0,5,-6,-3,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-2,1,0,0,0,-1,0,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,0,6,3,0,4,0,3643
0,0,0,-4,-6,-3,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-2,1,0,0,0,-1,0,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,0,0,6,3,0,4,0,2452
0,0,0,-4,-6,-3,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-2,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,4,0,0,0,6,3,0,4,0,3951
0,0,0,-4,-6,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-2,1,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,4,0,0,0,6,3,0,4,0,3
0,0,0,-4,-6,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-2,1,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,4,6,3,0,4,0,2845
0,0,0,-4,-6,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,4,6,3,0,4,0,251
0,0,0,4,-6,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6,3,0,4,0,3899
0,0,0,-6,0,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6,3,0,4,0,454
0,0,0,-6,0,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6,3,4,0,0,1902
0,0,0,-6,0,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,-2,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6,3,4,0,0,267
0,0,0,-6,0,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,-2,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,6,0,1,1,1,0,0,0,0,0,3,4,0,0,3028
0,0,0,-6,0,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,-2,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,-3,0,0,0,1,1,0,6,0,1,1,1,0,0,0,0,0,3,4,0,0,724
0,0,0,-6,0,0,0,-4,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,-2,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,6,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,3,4,0,0,4092
0,0,0,-6,-4,0,0,0,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,-2,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,6,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,3,4,0,0,1291
0,0,0,-6,-4,0,0,0,0,-3,-1,0,0,-1,0,0,-1,0,0,0,0,1,-2,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,6,0,1,1,1,0,0,0,0,0,3,4,0,0,3884
0,0,0,-6,0,0,0,0,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-4,1,-2,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,6,0,1,1,1,0,0,0,0,0,3,4,0,0,918
0,0,0,-6,0,0,0,0,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-4,1,-2,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,6,0,1,0,1,0,0,0,0,0,3,4,0,0,2980
0,0,0,-6,0,0,0,0,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-4,1,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,6,0,1,0,1,0,0,0,0,0,3,4,0,0,332
0,0,0,-6,0,0,0,0,0,-3,-1,0,0,-1,0,0,-1,0,0,0,-4,1,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,6,3,1,0,1,0,0,0,0,0,0,4,0,0,3157
0,0,0,-6,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-4,1,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,1,0,0,0,0,0,0,4,0,0,387
0,0,0,-6,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-4,1,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,1,0,0,0,4,0,0,0,0,0,3834
0,0,-6,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-4,1,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,1,0,0,0,4,0,0,0,0,0,196
0,0,-6,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-4,1,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,1,0,0,0,0,4,0,0,0,0,2861
0,0,-6,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-4,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,1,0,0,0,0,4,0,0,0,0,991
0,0,-6,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-4,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,1,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,0,0,0,0,0,4,0,0,0,0,3761
0,0,0,0,0,0,0,0,0,-6,-1,0,0,-1,0,0,-1,0,0,0,0,-4,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,1,0,0,2,0,0,-3,1,0,1,1,0,6,3,1,0,0,0,0,0,0,4,0,0,0,0,714
0,0,0,0,0,0,0,0,0,-6,-1,0,0,-1,0,0,-1,0,0,0,0,-4,0,0,0,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0,1,0,0,2,0,0,-3,1,0,1,1,6,0,3,1,0,0,0,0,0,0,4,0,0,0,0,2334
0,0,0,0,0,0,0,0,0,-6,-1,0,0,-1,0,0,-1,0,0,0,0,-4,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-2,1,0,0,2,0,0,-3,1,0,1,1,6,0,3,1,0,0,0,0,0,0,4,0,0,0,0,789
0,0,0,0,0,0,0,0,0,-6,-1,0,0,-1,0,0,-1,0,0,0,0,-4,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-2,1,0,0,2,0,0,3,1,0,1,1,6,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2901
